1149,553,,,
1150,1758,,,
1151,1044,,,
1152,999,,,
1153,551,,,
1154,946,,,
1155,420,,,
1156,339,,,
1157,1013,,,
1158,1291,,,
1159,359,,,
1160,14951,,,
1161,1080,,,
1162,2866,,,
1163,1630,,,
1164,962,,,
1165,701,,,
1166,550,,,
1167,496,,,
1168,622,,,
1169,2911,,,
1170,760,,,
1171,4030,,,
1172,31066,,,
1173,575,,,
1174,388,,,
1175,726,,,
1176,1565,,,
1177,1272,,,
1178,607,,,
1179,355,,,
1180,1247,,,
1181,1008,,,
1182,2644,,,
1183,478,,,
1184,668,,,
1185,1259,,,
1186,4836,,,
1187,1528,,,
1188,68074,,,
1189,706,,,
1190,634,,,
1191,2041,,,
1192,1000,,,
1193,3067,,,
1194,425,,,
1195,535,,,
1196,1204,,,
1197,3878,,,
1198,3132,,,
1199,519,,,
1200,660,,,
1201,346,,,
1202,473,,,
1203,438,,,
1204,1730,,,
1205,393,,,
1206,3006,,,
1207,554,,,
1208,916,,,
1209,865,,,
1210,17351,,,
1211,524,,,
1212,3952,,,
1213,1086,,,
1214,1003,,,
1215,1171,,,
1216,478,,,
1217,60570,,,
1218,818,,,
1219,579,,,
1220,695,,,
1221,477,,,
1222,1626,,,
1223,815,,,
1224,601,,,
1225,518,,,
1226,828,,,
1227,626,,,
1228,559,,,
1229,1838,,,
1230,904,,,
1231,361,,,
1232,728,,,
1233,5503,,,
1234,559,,,
1235,68879,,,
1236,734,,,
1237,1206,,,
1238,919,,,
1239,1368,,,
1240,85374,,,
1241,620,,,
1242,1432,,,
1243,931,,,
1244,503,,,
1245,993,,,
1246,499,,,
1247,10714,,,
1248,415,,,
1249,660,,,
1250,3032,,,
1251,751,,,
1252,11142,,,
1253,46191,,,
1254,2678,,,
1255,2614,,,
1256,1576,,,
1257,846,,,
1258,537,,,
1259,1307,,,
1260,1634,,,
1261,467,,,
1262,339,,,
1263,519,,,
1264,1276,,,
1265,310,,,
1266,3417,,,
1267,786,,,
1268,864,,,
1269,1704,,,
1270,576,,,
1271,969,,,
1272,410,,,
1273,464,,,
1274,8305,,,
1275,427,,,
1276,467,,,
1277,1144,,,
1278,302,,,
1279,1038,,,
1280,916,,,
1281,439,,,
1282,370,,,
1283,1846,,,
1284,573,,,
1285,607,,,
1286,4086,,,
1287,1258,,,
1288,558,,,
1289,542,,,
1290,500,,,
1291,1171,,,
1292,753,,,
1293,425,,,
1294,468,,,
1295,425,,,
1296,430,,,
1297,360,,,
1298,506,,,
1299,331,,,
1300,556,,,
1301,342,,,
1302,1117,,,
1303,452,,,
1304,1673,,,
1305,396,,,
1306,694,,,
1307,1011,,,
1308,476,,,
1309,4513,,,
1310,3138,,,
1311,6834,,,
1312,1056,,,
1313,737,,,
1314,853,,,
1315,828,,,
1316,970,,,
1317,973,,,
1318,687,,,
1319,474,,,
1320,2002,,,
1321,465,,,
1322,500,,,
1323,1515,,,
1324,2827,,,
1325,519,,,
1326,484,,,
1327,959,,,
1328,1319,,,
1329,809,,,
1330,2188,,,
1331,5183,,,
1332,501,,,
1333,417,,,
1334,587,,,
1335,2903,,,
1336,1879,,,
1337,842,,,
1338,2553,,,
1339,486,,,
1340,1346,,,
1341,738,,,
1342,919,,,
1343,2442,,,
1344,375,,,
1345,1096,,,
1346,1565,,,
1347,628,,,
1348,780,,,
1349,548,,,
1350,1610,,,
1351,622,,,
1352,2132,,,
1353,1516,,,
1354,15323,,,
1355,511,,,
1356,515,,,
1357,414,,,
1358,362,,,
1359,414,,,
1360,606,,,
1361,1688,,,
1362,1856,,,
1363,482,,,
1364,1161,,,
1365,1669,,,
1366,433,,,
1367,413,,,
1368,447,,,
1369,374,,,
1370,300,,,
1371,727,,,
1372,518,,,
1373,412,,,
1374,1166,,,
1375,803,,,
1376,1250,,,
1377,959,,,
1378,1550,,,
1379,1535,,,
1380,1000,,,
1381,1492,,,
1382,1023,,,
1383,2602,,,
1384,1284,,,
1385,878,,,
1386,736,,,
1387,718,,,
1388,619,,,
1389,2819,,,
1390,2885,,,
1391,1851,,,
1392,3005,,,
1393,842,,,
1394,1496,,,
1395,2099,,,
1396,497,,,
1397,461,,,
1398,1185,,,
1399,6392,,,
1400,3005,,,
1401,796,,,
1402,362,,,
1403,487,,,
1404,552,,,
1405,1784,,,
1406,825,,,
1407,752,,,
1408,1064,,,
1409,667,,,
1410,32304,,,
1411,483,,,
1412,103915,,,
1413,813,,,
1414,1098,,,
1415,1014,,,
1416,942,,,
1417,1305,,,
1418,1390,,,
1419,10684,,,
1420,2963,,,
1421,989,,,
1422,694,,,
1423,450,,,
1424,333,,,
1425,538,,,
1426,8834,,,
1427,13132,,,
1428,10979,,,
1429,969,,,
1430,1194,,,
1431,401,,,
1432,1209,,,
1433,490,,,
1434,2036,,,
1435,494,,,
1436,28807,,,
1437,62674,,,
1438,1694,,,
1439,537,,,
1440,609,,,
1441,1676,,,
1442,530,,,
1443,1572,,,
1444,1117,,,
1445,7735,,,
1446,1413,,,
1447,754,,,
1448,1784,,,
1449,1905,,,
1450,10733,,,
1451,1422,,,
1452,389,,,
1453,462,,,
1454,829,,,
1455,739,,,
1456,416,,,
1457,558,,,
1458,1452,,,
1459,385,,,
1460,1980,,,
1461,623,,,
1462,1098,,,
1463,1021,,,
1464,1412,,,
1465,674,,,
1466,588,,,
1467,787,,,
1468,737,,,
1469,747,,,
1470,573,,,
1471,461,,,
1472,1838,,,
1473,581,,,
1474,442,,,
1475,488,,,
1476,437,,,
1477,430,,,
1478,906,,,
1479,2571,,,
1480,2013,,,
1481,1641,,,
1482,1402,,,
1483,1277,,,
1484,484,,,
1485,88554,,,
1486,1086,,,
1487,479,,,
1488,609,,,
1489,792,,,
1490,1907,,,
1491,947,,,
1492,671,,,
1493,597,,,
1494,692,,,
1495,563,,,
1496,688,,,
1497,6361,,,
1498,644,,,
1499,1041,,,
1500,3323,,,
1501,920,,,
1502,2667,,,
1503,517,,,
1504,1087,,,
1505,1303,,,
1506,2135,,,
1507,916,,,
1508,847,,,
1509,830,,,
1510,1203,,,
1511,3018,,,
1512,1032,,,
1513,648,,,
1514,756,,,
1515,3098,,,
1516,573,,,
1517,461,,,
1518,1001,,,
1519,968,,,
1520,962,,,
1521,504,,,
1522,860,,,
1523,549,,,
1524,699,,,
1525,456,,,
1526,414,,,
1527,328,,,
1528,1312,,,
1529,454,,,
1530,3095,,,
1531,1007,,,
1532,1024,,,
1533,732,,,
1534,1414,,,
1535,7506,,,
1536,19917,,,
1537,1303,,,
1538,884,,,
1539,1481,,,
1540,848,,,
1541,921,,,
1542,884,,,
1543,433,,,
1544,881,,,
1545,832,,,
1546,2171,,,
1547,430,,,
1548,908,,,
1549,436,,,
1550,302,,,
1551,776,,,
1552,603,,,
1553,520,,,
1554,430,,,
1555,7228,,,
1556,497,,,
1557,462,,,
1558,16207,,,
1559,772,,,
1560,2905,,,
1561,546,,,
1562,525,,,
1563,574,,,
1564,1230,,,
1565,2835,,,
1566,906,,,
1567,573,,,
1568,1015,,,
1569,1015,,,
1570,11441,,,
1571,894,,,
1572,584,,,
1573,933,,,
1574,923,,,
1575,1333,,,
1576,1694,,,
1577,1098,,,
1578,1456,,,
1579,1023,,,
1580,1629,,,
1581,578,,,
1582,1360,,,
1583,1251,,,
1584,1176,,,
1585,1006,,,
1586,27175,,,
1587,1459,,,
1588,849,,,
1589,1305,,,
1590,2838,,,
1591,830,,,
1592,829,,,
1593,1196,,,
1594,6569,,,
1595,435,,,
1596,3891,,,
1597,800,,,
1598,881,,,
1599,377,,,
1600,1392,,,
1601,891,,,
1602,1070,,,
1603,863,,,
1604,814,,,
1605,1097,,,
1606,1542,,,
1607,881,,,
1608,1984,,,
1609,1683,,,
1610,1827,,,
1611,867,,,
1612,1528,,,
1613,6192,,,
1614,1388,,,
1615,438,,,
1616,1417,,,
1617,913,,,
1618,826,,,
1619,694,,,
1620,1137,,,
1621,486,,,
1622,962,,,
1623,859,,,
1624,1096,,,
1625,466,,,
1626,3153,,,
1627,846,,,
1628,797,,,
1629,509,,,
1630,2939,,,
1631,3227,,,
1632,701,,,
1633,483,,,
1634,1396,,,
1635,1171,,,
1636,884,,,
1637,501,,,
1638,1636,,,
1639,2589,,,
1640,4152,,,
1641,2009,,,
1642,1578,,,
1643,1491,,,
1644,1077,,,
1645,756,,,
1646,1152,,,
1647,1513,,,
1648,1280,,,
1649,1852,,,
1650,438,,,
1651,346,,,
1652,754,,,
1653,622,,,
1654,471,,,
1655,813,,,
1656,654,,,
1657,2600,,,
1658,95257,,,
1659,506,,,
1660,886,,,
1661,683,,,
1662,590,,,
1663,908,,,
1664,1131,,,
1665,1401,,,
1666,618,,,
1667,495,,,
1668,689,,,
1669,548,,,
1670,1015,,,
1671,989,,,
1672,567,,,
1673,2140,,,
1674,550,,,
1675,501,,,
1676,531,,,
1677,1414,,,
1678,494,,,
1679,1205,,,
1680,1293,,,
1681,3188,,,
1682,1292,,,
1683,1110,,,
1684,396,,,
1685,1245,,,
1686,515,,,
1687,2224,,,
1688,1833,,,
1689,2201,,,
1690,1094,,,
1691,434,,,
1692,293,,,
1693,344,,,
1694,314,,,
1695,354,,,
1696,1040,,,
1697,1212,,,
1698,499,,,
1699,1211,,,
1700,602,,,
1701,12950,,,
1702,1492,,,
1703,551,,,
1704,598,,,
1705,473,,,
1706,335,,,
1707,281,,,
1708,66573,,,
1709,830,,,
1710,503,,,
1711,669,,,
1712,677,,,
1713,3732,,,
1714,910,,,
1715,1236,,,
1716,837,,,
1717,587,,,
1718,477,,,
1719,970,,,
1720,968,,,
1721,685,,,
1722,589,,,
1723,1462,,,
1724,67410,,,
1725,1302,,,
1726,1767,,,
1727,568,,,
1728,2356,,,
1729,1741,,,
1730,3234,,,
1731,676,,,
1732,2676,,,
1733,487,,,
1734,976,,,
1735,1309,,,
1736,526,,,
1737,764,,,
1738,613,,,
1739,1150,,,
1740,829,,,
1741,7665,,,
1742,1267,,,
1743,3375,,,
1744,439,,,
1745,690,,,
1746,608,,,
1747,1206,,,
1748,4488,,,
1749,566,,,
1750,941,,,
1751,583,,,
1752,729,,,
1753,364,,,
1754,1089,,,
1755,453,,,
1756,1598,,,
1757,522,,,
1758,15987,,,
1759,360,,,
1760,920,,,
1761,1448,,,
1762,1129,,,
1763,702,,,
1764,1351,,,
1765,1092,,,
1766,1530,,,
1767,1343,,,
1768,1083,,,
1769,2549,,,
1770,909,,,
1771,1520,,,
1772,931,,,
1773,826,,,
1774,911,,,
1775,721,,,
1776,1739,,,
1777,905,,,
1778,1666,,,
1779,2475,,,
1780,1767,,,
1781,882,,,
1782,2795,,,
1783,1019,,,
1784,1830,,,
1785,1412,,,
1786,2602,,,
1787,1973,,,
1788,14508,,,
1789,1613,,,
1790,8735,,,
1791,1294,,,
1792,396,,,
1793,501,,,
1794,382,,,
1795,2185,,,
1796,662,,,
1797,1070,,,
1798,1956,,,
1799,2480,,,
1800,471,,,
1801,11278,,,
1802,687,,,
1803,783,,,
1804,735,,,
1805,1101,,,
1806,680,,,
1807,646,,,
1808,559,,,
1809,1362,,,
1810,430,,,
1811,24488,,,
1812,1958,,,
1813,302,,,
1814,470,,,
1815,3268,,,
1816,393,,,
1817,408,,,
1818,565,,,
1819,2333,,,
1820,521,,,
1821,681,,,
1822,793,,,
1823,387,,,
1824,410,,,
1825,584,,,
1826,413,,,
1827,1058,,,
1828,543,,,
1829,1714,,,
1830,827,,,
1831,656,,,
1832,1314,,,
1833,813,,,
1834,823,,,
1835,940,,,
1836,611,,,
1837,1895,,,
1838,476,,,
1839,792,,,
1840,1227,,,
1841,386,,,
1842,1471,,,
1843,481,,,
1844,624,,,
1845,343,,,
1846,529,,,
1847,1794,,,
1848,573,,,
1849,520,,,
1850,503,,,
1851,766,,,
1852,684,,,
1853,478,,,
1854,1149,,,
1855,7297,,,
1856,707,,,
1857,282,,,
1858,9072,,,
1859,1967,,,
1860,2774,,,
1861,869,,,
1862,4308,,,
1863,1462,,,
1864,2145,,,
1865,983,,,
1866,974,,,
1867,704,,,
1868,332,,,
1869,347,,,
1870,1206,,,
1871,1535,,,
1872,518,,,
1873,857,,,
1874,940,,,
1875,1961,,,
1876,616,,,
1877,711,,,
1878,557,,,
1879,1227,,,
1880,498,,,
1881,31327,,,
1882,3558,,,
1883,2183,,,
1884,959,,,
1885,800,,,
1886,1067,,,
1887,336,,,
1888,1126,,,
1889,852,,,
1890,2907,,,
1891,980,,,
1892,1545,,,
1893,643,,,
1894,1112,,,
1895,482,,,
1896,487,,,
1897,670,,,
1898,773,,,
1899,594,,,
1900,1285,,,
1901,1760,,,
1902,1447,,,
1903,1365,,,
1904,598,,,
1905,710,,,
1906,809,,,
1907,1528,,,
1908,1160,,,
1909,819,,,
1910,968,,,
1911,1403,,,
1912,4046,,,
1913,539,,,
1914,760,,,
1915,1711,,,
1916,614,,,
1917,883,,,
1918,497,,,
1919,522,,,
1920,384,,,
1921,763,,,
1922,648,,,
1923,3878,,,
1924,466,,,
1925,837,,,
1926,670,,,
1927,1808,,,
1928,618,,,
1929,772,,,
1930,606,,,
1931,1384,,,
1932,438,,,
1933,2446,,,
1934,1783,,,
1935,5372470,,,
1936,1132,,,
1937,66727,,,
1938,1056,,,
1939,1038,,,
1940,993,,,
1941,665,,,
1942,722,,,
1943,748,,,
1944,716,,,
1945,3214,,,
1946,771,,,
1947,614,,,
1948,5637,,,
1949,1194,,,
1950,763,,,
1951,439,,,
1952,1107,,,
1953,1733,,,
1954,2584,,,
1955,669,,,
1956,1416,,,
1957,14667,,,
1958,409,,,
1959,2999,,,
1960,1258,,,
1961,679,,,
1962,559,,,
1963,1187,,,
1964,642,,,
1965,736,,,
1966,970,,,
1967,969,,,
1968,639,,,
1969,535,,,
1970,720,,,
1971,472,,,
1972,494,,,
1973,3718,,,
1974,680,,,
1975,668,,,
1976,418,,,
1977,742,,,
1978,1040,,,
1979,1120,,,
1980,891,,,
1981,584,,,
1982,587,,,
1983,454,,,
1984,955,,,
1985,416,,,
1986,1500,,,
1987,583,,,
1988,686,,,
1989,1025,,,
1990,996,,,
1991,2761,,,
1992,67056,,,
1993,693,,,
1994,480,,,
1995,85839,,,
1996,1105,,,
1997,1414,,,
1998,770,,,
1999,770,,,
2000,678,,,
2001,631,,,
2002,1685,,,
2003,499,,,
2004,730,,,
2005,522,,,
2006,556,,,
2007,378,,,
2008,621,,,
2009,2246,,,
2010,635,,,
2011,3539,,,
2012,634,,,
2013,938,,,
2014,671,,,
2015,585,,,
2016,1152,,,
2017,704,,,
2018,2116,,,
2019,780,,,
2020,456,,,
2021,1315,,,
2022,1173,,,
2023,1638,,,
2024,928,,,
2025,1122,,,
2026,2192,,,
2027,1206,,,
2028,3592,,,
2029,978,,,
2030,939,,,
2031,1396,,,
2032,848,,,
2033,628,,,
2034,462,,,
2035,601,,,
2036,376,,,
2037,576,,,
2038,35969,,,
2039,1060,,,
2040,1288,,,
2041,1981,,,
2042,924,,,
2043,1054,,,
2044,1982,,,
2045,1095,,,
2046,2238,,,
2047,646,,,
2048,7667,,,
2049,709,,,
2050,675,,,
2051,708,,,
2052,763,,,
2053,518,,,
2054,1014,,,
2055,936,,,
2056,900,,,
2057,1539,,,
2058,550,,,
2059,557,,,
2060,623,,,
2061,967,,,
2062,555,,,
2063,1469,,,
2064,442,,,
2065,1006,,,
2066,781,,,
2067,697,,,
2068,321,,,
2069,1994,,,
2070,826,,,
2071,680,,,
2072,748,,,
2073,3166,,,
2074,634,,,
2075,1546,,,
2076,983,,,
2077,996,,,
2078,1214,,,
2079,1246,,,
2080,1668,,,
2081,1004,,,
2082,1283,,,
2083,759,,,
2084,772,,,
2085,556,,,
2086,622,,,
2087,1545,,,
2088,1356,,,
2089,1267,,,
2090,2558,,,
2091,1095,,,
2092,1230,,,
2093,666,,,
2094,1593,,,
2095,1019,,,
2096,572,,,
2097,716,,,
2098,1288,,,
2099,492,,,
2100,417,,,
2101,1172,,,
2102,1124,,,
2103,539,,,
2104,1031,,,
2105,1525,,,
2106,1434,,,
2107,706,,,
2108,1224,,,
2109,11828,,,
2110,777,,,
2111,944,,,
2112,645,,,
2113,1052,,,
2114,1092,,,
2115,648,,,
2116,1233,,,
2117,559,,,
2118,13615,,,
2119,668,,,
2120,823,,,
2121,474,,,
2122,425,,,
2123,663,,,
2124,762,,,
2125,593,,,
2126,1124,,,
2127,939,,,
2128,678,,,
2129,3322,,,
2130,1958,,,
2131,1511,,,
2132,1029,,,
2133,582,,,
2134,2310,,,
2135,367,,,
2136,1961,,,
2137,1171,,,
2138,2165,,,
2139,1551,,,
2140,1848,,,
2141,1255,,,
2142,1233,,,
2143,1902,,,
2144,1244,,,
2145,1646,,,
2146,943,,,
2147,941,,,
2148,1034,,,
2149,2293,,,
2150,3310,,,
2151,410,,,
2152,2302,,,
2153,652,,,
2154,492,,,
2155,496,,,
2156,786,,,
2157,821,,,
2158,1500,,,
2159,902,,,
2160,694,,,
2161,524,,,
2162,1001,,,
2163,860,,,
2164,574,,,
2165,605,,,
2166,691,,,
2167,3887,,,
2168,2111,,,
2169,1168,,,
2170,9693,,,
2171,1077,,,
2172,931,,,
2173,920,,,
2174,647,,,
2175,602,,,
2176,569,,,
2177,458,,,
2178,621,,,
2179,590,,,
2180,3352,,,
2181,2877,,,
2182,649,,,
2183,1634,,,
2184,4764,,,
2185,4885,,,
2186,1366,,,
2187,1242,,,
2188,1828,,,
2189,1202,,,
2190,474,,,
2191,663,,,
2192,382,,,
2193,1412,,,
2194,1655,,,
2195,11928,,,
2196,14347,,,
2197,734,,,
2198,1181,,,
2199,3507,,,
2200,1167,,,
2201,660,,,
2202,882,,,
2203,749,,,
2204,549,,,
2205,1349,,,
2206,524,,,
2207,1022,,,
2208,554,,,
2209,1152,,,
2210,1346,,,
2211,6159,,,
2212,1098,,,
2213,1921,,,
2214,944,,,
2215,833,,,
2216,550,,,
2217,67315,,,
2218,602,,,
2219,927,,,
2220,1178,,,
2221,552,,,
2222,691,,,
2223,864,,,
2224,1491,,,
2225,3837,,,
2226,38488,,,
2227,1072,,,
2228,707,,,
2229,633,,,
2230,626,,,
2231,866,,,
2232,1314,,,
2233,17157,,,
2234,24447,,,
2235,1115,,,
2236,695,,,
2237,564,,,
2238,1392,,,
2239,742,,,
2240,343,,,
2241,812,,,
2242,1011,,,
2243,811,,,
2244,1937,,,
2245,1168,,,
2246,1271,,,
2247,576,,,
2248,932,,,
2249,564,,,
2250,707,,,
2251,2287,,,
2252,1000,,,
2253,431,,,
2254,587,,,
2255,612,,,
2256,1586,,,
2257,371,,,
2258,1100,,,
2259,32732,,,
2260,2082,,,
2261,1242,,,
2262,829,,,
2263,4085,,,
2264,1233,,,
2265,1145,,,
2266,808,,,
2267,397,,,
2268,628,,,
2269,1108,,,
2270,610,,,
2271,526,,,
2272,772,,,
2273,708,,,
2274,1204,,,
2275,1442,,,
2276,1249,,,
2277,1016,,,
2278,585,,,
2279,1007,,,
2280,818,,,
2281,2219,,,
2282,716,,,
2283,1155,,,
2284,1613,,,
2285,4207,,,
2286,955,,,
2287,2843,,,
2288,3488,,,
2289,1141,,,
2290,656,,,
2291,851,,,
2292,930,,,
2293,1893,,,
2294,1197,,,
2295,724,,,
2296,903,,,
2297,1262,,,
2298,1102,,,
2299,1203,,,
2300,797,,,
2301,1251,,,
2302,1562,,,
2303,1120,,,
2304,1786,,,
2305,1021,,,
2306,520,,,
2307,796,,,
2308,678,,,
2309,1800,,,
2310,748,,,
2311,3131,,,
2312,776,,,
2313,625,,,
2314,1231,,,
2315,770,,,
2316,601,,,
2317,774,,,
2318,5295,,,
2319,490,,,
2320,703,,,
2321,541,,,
2322,444,,,
2323,1785,,,
2324,873,,,
2325,401,,,
2326,1842,,,
2327,750,,,
2328,1574,,,
2329,793,,,
2330,438,,,
2331,359,,,
2332,202860,,,
2333,531,,,
2334,701,,,
2335,769,,,
2336,501,,,
2337,648,,,
2338,2082,,,
2339,6467,,,
2340,3236,,,
2341,615,,,
2342,1006,,,
2343,749,,,
2344,2163,,,
2345,630,,,
2346,915,,,
2347,846,,,
2348,877,,,
2349,385,,,
2350,633,,,
2351,403,,,
2352,750,,,
2353,770,,,
2354,2415,,,
2355,877,,,
2356,790,,,
2357,1831,,,
2358,1150,,,
2359,965,,,
2360,961,,,
2361,742,,,
2362,1779,,,
2363,588,,,
2364,692,,,
2365,328,,,
2366,1201,,,
2367,829,,,
2368,952,,,
2369,887,,,
2370,399,,,
2371,997,,,
2372,926,,,
2373,2984,,,
2374,356,,,
2375,977,,,
2376,5185,,,
2377,302,,,
2378,2002,,,
2379,738,,,
2380,612,,,
2381,1643,,,
2382,1316,,,
2383,1169,,,
2384,1118,,,
2385,3329,,,
2386,1400,,,
2387,755,,,
2388,3632,,,
2389,1006,,,
2390,1330,,,
2391,471,,,
2392,1934,,,
2393,1069,,,
2394,2038,,,
2395,1410,,,
2396,848,,,
2397,3445,,,
2398,757,,,
2399,688,,,
2400,792,,,
2401,2129,,,
2402,409,,,
2403,464,,,
2404,2339,,,
2405,9123,,,
2406,558,,,
2407,1349,,,
2408,354,,,
2409,556,,,
2410,558,,,
2411,6297,,,
2412,696,,,
2413,566,,,
2414,842,,,
2415,498,,,
2416,3414,,,
2417,1817,,,
2418,710,,,
2419,2775,,,
2420,1895,,,
2421,534,,,
2422,827,,,
2423,11215,,,
2424,4220,,,
2425,742,,,
2426,625,,,
2427,8066,,,
2428,1468,,,
2429,948,,,
2430,5815,,,
2431,1376,,,
2432,863,,,
2433,825,,,
2434,2893,,,
2435,1765,,,
2436,800,,,
2437,3496,,,
2438,950,,,
2439,1755,,,
2440,641,,,
2441,1084,,,
2442,438,,,
2443,623,,,
2444,1161,,,
2445,993,,,
2446,831,,,
2447,1616,,,
2448,1099,,,
2449,1026,,,
2450,865,,,
2451,1208,,,
2452,743,,,
2453,772,,,
2454,833,,,
2455,1523,,,
2456,783,,,
2457,1032,,,
2458,2027,,,
2459,1941,,,
2460,1367,,,
2461,858,,,
2462,1324,,,
2463,429,,,
2464,932,,,
2465,685,,,
2466,1017,,,
2467,819,,,
2468,1041,,,
2469,1075,,,
2470,1317,,,
2471,747,,,
2472,839,,,
2473,1900,,,
2474,717,,,
2475,1451,,,
2476,1459,,,
2477,15519,,,
2478,768,,,
2479,645,,,
2480,442,,,
2481,1096,,,
2482,849,,,
2483,536,,,
2484,1214,,,
2485,2371,,,
2486,800,,,
2487,825,,,
2488,2684,,,
2489,1508,,,
2490,627,,,
2491,423,,,
2492,4234,,,
2493,382,,,
2494,1084,,,
2495,741,,,
2496,1302,,,
2497,1055,,,
2498,1489,,,
2499,3439,,,
2500,656,,,
2501,665,,,
2502,687,,,
2503,1569,,,
2504,826,,,
2505,726,,,
2506,4103,,,
2507,755,,,
2508,681,,,
2509,895,,,
2510,410,,,
2511,590,,,
2512,401,,,
2513,704,,,
2514,675,,,
2515,370,,,
2516,823,,,
2517,954,,,
2518,366,,,
2519,437,,,
2520,457,,,
2521,594,,,
2522,889,,,
2523,626,,,
2524,995,,,
2525,885,,,
2526,1584,,,
2527,489,,,
2528,680,,,
2529,405,,,
2530,771,,,
2531,725,,,
2532,482,,,
2533,4840,,,
2534,882,,,
2535,515,,,
2536,732,,,
2537,807,,,
2538,457,,,
2539,1002,,,
2540,474,,,
2541,9115,,,
2542,761,,,
2543,943,,,
2544,1172,,,
2545,867,,,
2546,3841,,,
2547,823,,,
2548,1682,,,
2549,806,,,
2550,1097,,,
2551,858,,,
2552,1456,,,
2553,495,,,
2554,604,,,
2555,1417,,,
2556,1053,,,
2557,1834,,,
2558,565,,,
2559,1828,,,
2560,397,,,
2561,508,,,
2562,1724,,,
2563,350,,,
2564,647,,,
2565,449,,,
2566,563,,,
2567,746,,,
2568,499,,,
2569,776,,,
2570,630,,,
2571,526,,,
2572,736,,,
2573,931,,,
2574,1073,,,
2575,628,,,
2576,486,,,
2577,4433,,,
2578,2742,,,
2579,996,,,
2580,312,,,
2581,382,,,
2582,327,,,
2583,1011,,,
2584,1022,,,
2585,344,,,
2586,418,,,
2587,713,,,
2588,288,,,
2589,6159,,,
2590,1820,,,
2591,1388,,,
2592,359,,,
2593,852,,,
2594,1129,,,
2595,364,,,
2596,506,,,
2597,515,,,
2598,307,,,
2599,604,,,
2600,1424,,,
2601,625,,,
2602,974,,,
2603,531,,,
2604,513,,,
2605,1123,,,
2606,1085,,,
2607,1019,,,
2608,798,,,
2609,443,,,
2610,1227,,,
2611,511,,,
2612,505,,,
2613,666,,,
2614,1545,,,
2615,887,,,
2616,409,,,
2617,400,,,
2618,438,,,
2619,891,,,
2620,2251,,,
2621,2071,,,
2622,2047,,,
2623,1997,,,
2624,1420,,,
2625,1640,,,
2626,475,,,
2627,412,,,
2628,660,,,
2629,990,,,
2630,666,,,
2631,223,,,
2632,837,,,
2633,636,,,
2634,649,,,
2635,1029,,,
2636,517,,,
2637,1455,,,
2638,765,,,
2639,695,,,
2640,837,,,
2641,838,,,
2642,596,,,
2643,3652,,,
2644,1294,,,
2645,577,,,
2646,403,,,
2647,707,,,
2648,833,,,
2649,927,,,
2650,860,,,
2651,1500,,,
2652,2346,,,
2653,857,,,
2654,448,,,
2655,1369,,,
2656,341,,,
2657,492,,,
2658,1392,,,
2659,1479,,,
2660,1035,,,
2661,1511,,,
2662,1460,,,
2663,1069,,,
2664,1006,,,
2665,3678,,,
2666,997,,,
2667,726,,,
2668,1009,,,
2669,66037,,,
2670,817,,,
2671,521,,,
2672,587,,,
2673,1688,,,
2674,654,,,
2675,31715,,,
2676,544,,,
2677,1274,,,
2678,1979,,,
2679,1095,,,
2680,1057,,,
2681,580,,,
